stat,basis,bin,x,frac_diff,band,n_realizations,n_seeds
l1,bnt,2,2.75,-0.0009241628336643613,0.0036924075514597624,200,1
l1,bnt,2,3.25,-0.0016990986462379124,0.005983922312236177,200,1
l1,bnt,2,3.75,-0.002565020327948705,0.008990976440731982,200,1
l1,bnt,2,4.25,-0.0036721677255719437,0.015287102777248388,200,1
l1,bnt,2,4.75,-0.006147967212753626,0.02416238582782199,200,1
l1,bnt,2,5.25,-0.007249896374830555,0.04584439941248107,200,1
l1,bnt,2,5.75,-0.010044787666839482,0.09051274511961985,200,1
l1,bnt,2,6.25,-0.014038720813175688,0.20222748959166456,200,1
l1,bnt,2,6.75,-0.03106720075099753,0.40053475394747756,200,1
l1,bnt,2,7.25,0.010412004481186076,1.0389361143551008,200,1
l1,bnt,2,7.75,-0.09412289054943541,2.285729576348456,200,1
l1,bnt,2,8.25,-0.3971070125198658,4.8864887902390945,200,1
l1,std,2,-5.75,-0.0009502766716824433,4.356424230000776,200,1
l1,std,2,-5.25,-0.03034421103697217,0.9590116054844734,200,1
l1,std,2,-4.75,-0.02194418220198443,0.2637044365801146,200,1
l1,std,2,-4.25,-0.021885356277227163,0.09683264933216233,200,1
l1,std,2,-3.75,-0.016524743680480913,0.034497581014089215,200,1
l1,std,2,-3.25,-0.013780417974763986,0.01435307147965664,200,1
l1,std,2,-2.75,-0.010743127229665398,0.007506687639072588,200,1
l1,std,2,-2.25,-0.0079084146062261,0.004132649215599658,200,1
l1,std,2,-1.75,-0.0051703124703374875,0.0024741903459736575,200,1
l1,std,2,-1.25,-0.0026139147848987226,0.0015567193299322105,200,1
l1,std,2,-0.75,-0.00046364770138031876,0.001266197757926756,200,1
l1,std,2,-0.25,0.0012367131817459832,0.0013961027906630934,200,1
l1,std,2,0.25,0.0028695135024138295,0.0013087552864916247,200,1
l1,std,2,0.75,0.0029754595339939773,0.0014248362559835936,200,1
l1,std,2,1.25,0.0018160437208255692,0.001700640620832173,200,1
l1,std,2,1.75,-0.0020670860835865857,0.0023904949499185344,200,1
l1,std,2,2.25,-0.010730781897394202,0.0037729054937555464,200,1
l1,std,2,2.75,-0.028527530763984864,0.007325036807110778,200,1
l1,std,2,3.25,-0.06326632107089751,0.013600147380884506,200,1
l1,std,2,3.75,-0.12791736044350258,0.025013970262850887,200,1
l1,std,2,4.25,-0.21477939986912978,0.04575990739106934,200,1
l1,std,2,4.75,-0.2931667504433175,0.07390627499540793,200,1
l1,std,2,5.25,-0.3385434755917975,0.09778589567505941,200,1
l1,std,2,5.75,-0.39716370224425246,0.14909233510382547,200,1
l1,std,2,6.25,-0.3800699677907663,0.19387341441607053,200,1
l1,std,2,6.75,-0.3889498875279265,0.2582864371705756,200,1
l1,std,2,7.25,-0.4183051971732616,0.37457936204850556,200,1
l1,std,2,7.75,-0.45454957663635176,0.42763258080247635,200,1
l1,std,2,8.25,-0.4077621762843649,0.5731332523570977,200,1
l1,std,2,8.75,-0.3837682913851428,0.811109881162338,200,1
l1,std,2,9.25,-0.46854626178230224,0.8916005171575404,200,1
l1,std,2,9.75,-0.4502780444471268,1.0383359958326994,200,1
l1,bnt,3,-9.75,-6.719267284520764e-06,2.2541656632332567,200,1
l1,bnt,3,-9.25,-5.742455726757959e-05,1.0596700580924927,200,1
l1,bnt,3,-8.75,-0.001619383456315658,0.5863120400567039,200,1
l1,bnt,3,-8.25,-0.00133772225214976,0.28986817363473977,200,1
l1,bnt,3,-7.75,-0.0014206774589097407,0.1656840490268717,200,1
l1,bnt,3,-7.25,3.918433677398739e-05,0.09244315196505254,200,1
l1,bnt,3,-6.75,-0.0019091193900960192,0.053528132400528755,200,1
l1,bnt,3,-6.25,-0.0007126150633171726,0.03494886866040618,200,1
l1,bnt,3,-5.75,-0.0009910306880306166,0.019908810701792175,200,1
l1,bnt,3,-5.25,-0.0006153739119800024,0.013760598518631545,200,1
l1,bnt,3,-4.75,-0.0004890663801826701,0.009966853259292207,200,1
l1,bnt,3,-4.25,-0.0004700888062356613,0.006447579260548912,200,1
l1,bnt,3,-3.75,-0.0003422303990737292,0.004906327708174177,200,1
l1,bnt,3,-3.25,-0.000300507304447375,0.003626879433774378,200,1
l1,bnt,3,-2.75,-0.00011146959101301964,0.0029406906540861135,200,1
l1,bnt,3,-2.25,-9.63428658115413e-05,0.002403447915632374,200,1
l1,bnt,3,-1.75,3.993562084172272e-06,0.0020267947462134315,200,1
l1,bnt,3,-1.25,1.3256186716777151e-05,0.001832368794618376,200,1
l1,bnt,3,-0.75,0.00011150258107423607,0.0017569420200581546,200,1
l1,bnt,3,-0.25,8.101430692540337e-05,0.002016530234699505,200,1
l1,bnt,3,0.25,0.00011830759750218903,0.0019863543816195416,200,1
l1,bnt,3,0.75,8.213941619823832e-05,0.0014967489617095863,200,1
l1,bnt,3,1.25,0.00010126172279717745,0.0016912285142717826,200,1
l1,bnt,3,1.75,3.479445385443239e-05,0.001996088098878465,200,1
l1,bnt,3,2.25,-5.500445207521521e-05,0.002340295159905222,200,1
l1,bnt,3,2.75,-9.956567104838744e-05,0.0028707521407380105,200,1
l1,bnt,3,3.25,-0.0002576777995273872,0.003640534084617929,200,1
