area,upper_cut,run,Q_DM,dofs,P,nsigma,ok
2000,340,1,0.051593,3,0.003069,0.003846,True
2000,340,2,0.035796,3,0.001782,0.002233,True
2000,340,3,0.051740,3,0.003082,0.003863,True
2000,340,4,0.032592,3,0.001550,0.001942,True
2000,340,5,0.039313,3,0.002049,0.002568,True
2000,380,1,0.030147,3,0.001380,0.001729,True
2000,380,2,0.026463,3,0.001136,0.001424,True
2000,380,3,0.032452,3,0.001540,0.001930,True
2000,380,4,0.036261,3,0.001817,0.002277,True
2000,380,5,0.033619,3,0.001623,0.002034,True
2000,420,1,0.040009,3,0.002103,0.002636,True
2000,420,2,0.046129,3,0.002599,0.003257,True
2000,420,3,0.044741,3,0.002483,0.003113,True
2000,420,4,0.044969,3,0.002502,0.003136,True
2000,420,5,0.051585,3,0.003068,0.003846,True
2000,460,1,0.043311,3,0.002366,0.002966,True
2000,460,2,0.037544,3,0.001913,0.002398,True
2000,460,3,0.051849,3,0.003092,0.003875,True
2000,460,4,0.057105,3,0.003568,0.004472,True
2000,460,5,0.048083,3,0.002764,0.003464,True
2000,500,1,0.057897,3,0.003641,0.004564,True
2000,500,2,0.059967,3,0.003836,0.004808,True
2000,500,3,0.062607,3,0.004089,0.005125,True
2000,500,4,0.071032,3,0.004929,0.006178,True
2000,500,5,0.066833,3,0.004504,0.005645,True
2000,540,1,0.067055,3,0.004526,0.005673,True
2000,540,2,0.072699,3,0.005101,0.006393,True
2000,540,3,0.075080,3,0.005350,0.006705,True
2000,540,4,0.067419,3,0.004563,0.005719,True
2000,540,5,0.091786,3,0.007195,0.009018,True
2000,580,1,0.071803,3,0.005008,0.006277,True
2000,580,2,0.075730,3,0.005418,0.006791,True
2000,580,3,0.099510,3,0.008104,0.010157,True
2000,580,4,0.094020,3,0.007455,0.009343,True
2000,580,5,0.084863,3,0.006410,0.008034,True
2000,620,1,0.066672,3,0.004488,0.005625,True
2000,620,2,0.076777,3,0.005530,0.006930,True
2000,620,3,0.081861,3,0.006078,0.007618,True
2000,620,4,0.090991,3,0.007104,0.008903,True
2000,620,5,0.113936,3,0.009886,0.012390,True
2000,660,1,0.116514,3,0.010215,0.012803,True
2000,660,2,0.095211,3,0.007594,0.009518,True
2000,660,3,0.120148,3,0.010686,0.013393,True
2000,660,4,0.121147,3,0.010816,0.013556,True
2000,660,5,0.107789,3,0.009113,0.011422,True
2000,700,1,0.157186,3,0.015814,0.019822,True
2000,700,2,0.158637,3,0.016027,0.020088,True
2000,700,3,0.113525,3,0.009834,0.012325,True
2000,700,4,0.131460,3,0.012188,0.015276,True
2000,700,5,0.148293,3,0.014530,0.018211,True
2000,740,1,0.124568,3,0.011266,0.014120,True
2000,740,2,0.132515,3,0.012332,0.015456,True
2000,740,3,0.138206,3,0.013112,0.016434,True
2000,740,4,0.159195,3,0.016109,0.020191,True
2000,740,5,0.188368,3,0.020555,0.025765,True
2000,780,1,0.132753,3,0.012364,0.015497,True
2000,780,2,0.157852,3,0.015912,0.019944,True
2000,780,3,0.177871,3,0.018920,0.023715,True
2000,780,4,0.126964,3,0.011584,0.014519,True
2000,780,5,0.127328,3,0.011633,0.014580,True
2000,820,1,0.142907,3,0.013768,0.017256,True
2000,820,2,0.192508,3,0.021210,0.026586,True
2000,820,3,0.178383,3,0.018999,0.023814,True
2000,820,4,0.189396,3,0.020717,0.025968,True
2000,820,5,0.181558,3,0.019490,0.024429,True
2000,860,1,0.151690,3,0.015017,0.018822,True
2000,860,2,0.165543,3,0.017050,0.021370,True
2000,860,3,0.139085,3,0.013234,0.016587,True
2000,860,4,0.181191,3,0.019433,0.024358,True
2000,860,5,0.173524,3,0.018254,0.022880,True
2000,900,1,0.232564,3,0.027831,0.034889,True
2000,900,2,0.203344,3,0.022952,0.028771,True
2000,900,3,0.222849,3,0.026181,0.032819,True
2000,900,4,0.192070,3,0.021141,0.026499,True
2000,900,5,0.166896,3,0.017252,0.021624,True
2000,940,1,0.206358,3,0.023444,0.029386,True
2000,940,2,0.181081,3,0.019416,0.024337,True
2000,940,3,0.243604,3,0.029739,0.037281,True
2000,940,4,0.201378,3,0.022633,0.028371,True
2000,940,5,0.211989,3,0.024369,0.030547,True
2000,980,1,0.242425,3,0.029534,0.037024,True
2000,980,2,0.229696,3,0.027341,0.034274,True
2000,980,3,0.221434,3,0.025943,0.032520,True
2000,980,4,0.228361,3,0.027114,0.033989,True
2000,980,5,0.216861,3,0.025178,0.031561,True
2000,1020,1,0.245270,3,0.030030,0.037646,True
2000,1020,2,0.235177,3,0.028280,0.035451,True
2000,1020,3,0.203626,3,0.022998,0.028828,True
2000,1020,4,0.223613,3,0.026310,0.032980,True
2000,1020,5,0.255431,3,0.031820,0.039890,True
5000,340,1,0.160321,3,0.016275,0.020399,True
5000,340,2,0.147007,3,0.014347,0.017982,True
5000,340,3,0.119837,3,0.010645,0.013342,True
5000,340,4,0.097478,3,0.007862,0.009853,True
5000,340,5,0.172033,3,0.018027,0.022596,True
5000,380,1,0.178874,3,0.019074,0.023909,True
5000,380,2,0.149133,3,0.014650,0.018362,True
5000,380,3,0.142444,3,0.013703,0.017174,True
5000,380,4,0.109757,3,0.009359,0.011729,True
5000,380,5,0.247580,3,0.030434,0.038153,True
5000,420,1,0.166389,3,0.017176,0.021529,True
5000,420,2,0.173935,3,0.018317,0.022959,True
5000,420,3,0.135719,3,0.012769,0.016005,True
5000,420,4,0.124778,3,0.011293,0.014155,True
5000,420,5,0.196945,3,0.021919,0.027475,True
5000,460,1,0.186098,3,0.020198,0.025317,True
5000,460,2,0.165964,3,0.017113,0.021449,True
5000,460,3,0.158379,3,0.015989,0.020041,True
5000,460,4,0.132082,3,0.012273,0.015382,True
5000,460,5,0.143238,3,0.013814,0.017314,True
5000,500,1,0.224355,3,0.026435,0.033137,True
5000,500,2,0.239691,3,0.029059,0.036428,True
5000,500,3,0.190015,3,0.020815,0.026091,True
5000,500,4,0.197294,3,0.021975,0.027545,True
5000,500,5,0.257862,3,0.032252,0.040432,True
5000,540,1,0.271469,3,0.034698,0.043501,True
5000,540,2,0.278398,3,0.035961,0.045086,True
5000,540,3,0.295148,3,0.039062,0.048976,True
5000,540,4,0.198481,3,0.022166,0.027784,True
5000,540,5,0.367780,3,0.053185,0.066707,True
5000,580,1,0.355414,3,0.050709,0.063597,True
5000,580,2,0.217013,3,0.025203,0.031592,True
5000,580,3,0.267662,3,0.034009,0.042637,True
5000,580,4,0.278646,3,0.036007,0.045143,True
5000,580,5,0.392052,3,0.058121,0.072908,True
5000,620,1,0.253308,3,0.031443,0.039419,True
5000,620,2,0.391106,3,0.057926,0.072664,True
5000,620,3,0.332454,3,0.046186,0.057919,True
