area,upper_cut,run,Q_DM,dofs,P,nsigma,ok
10000,700,5,1.759164,6,0.059537,0.074688,True
10000,740,1,1.860843,6,0.067959,0.085277,True
10000,740,2,1.798745,6,0.062754,0.078731,True
10000,740,3,1.985328,6,0.078957,0.099120,True
10000,740,4,2.273410,6,0.107085,0.134617,True
10000,740,5,1.583472,6,0.046242,0.057988,True
10000,780,1,2.442425,6,0.125145,0.157495,True
10000,780,2,2.447449,6,0.125698,0.158196,True
10000,780,3,2.617422,6,0.144898,0.182613,True
10000,780,4,2.967266,6,0.187056,0.236630,True
10000,780,5,3.010609,6,0.192486,0.243634,True
10000,820,1,3.496950,6,0.255625,0.326065,True
10000,820,2,3.520523,6,0.258763,0.330215,True
10000,820,3,2.693235,6,0.153754,0.193911,True
10000,820,4,2.758026,6,0.161454,0.203753,True
10000,820,5,2.082827,6,0.088075,0.110610,True
10000,860,1,2.552017,6,0.137399,0.173064,True
10000,860,2,3.038770,6,0.196035,0.248218,True
10000,860,3,2.786491,6,0.164872,0.208130,True
10000,860,4,3.153456,6,0.210645,0.267149,True
10000,860,5,2.731123,6,0.158242,0.199646,True
10000,900,1,3.779334,6,0.293491,0.376548,True
10000,900,2,3.789476,6,0.294859,0.378390,True
10000,900,3,4.121836,6,0.339807,0.439647,True
10000,900,4,2.956278,6,0.185686,0.234864,True
10000,900,5,2.639939,6,0.147511,0.185943,True
10000,940,1,4.144144,6,0.342823,0.443814,True
10000,940,2,4.203931,6,0.350899,0.455012,True
10000,940,3,4.654012,6,0.411110,0.540445,True
10000,940,4,4.137724,6,0.341955,0.442614,True
10000,940,5,4.209741,6,0.351684,0.456102,True
10000,980,1,4.503265,6,0.391096,0.511639,True
10000,980,2,4.308680,6,0.365019,0.474728,True
10000,980,3,4.814249,6,0.432152,0.571223,True
10000,980,4,3.865106,6,0.305075,0.392180,True
10000,980,5,4.058047,6,0.331179,0.427766,True
10000,1020,1,4.611435,6,0.405477,0.532293,True
10000,1020,2,3.533574,6,0.260502,0.332519,True
10000,1020,3,4.294594,6,0.363123,0.472070,True
10000,1020,4,3.936554,6,0.314738,0.405293,True
10000,1020,5,4.783242,6,0.428101,0.565256,True
14000,340,1,0.749099,6,0.006630,0.008310,True
14000,340,2,0.511606,6,0.002306,0.002890,True
14000,340,3,0.527937,6,0.002518,0.003156,True
14000,340,4,0.625616,6,0.004042,0.005066,True
14000,340,5,0.588539,6,0.003412,0.004276,True
14000,380,1,0.735433,6,0.006306,0.007903,True
14000,380,2,0.841887,6,0.009097,0.011401,True
14000,380,3,0.846510,6,0.009232,0.011571,True
14000,380,4,0.707147,6,0.005664,0.007099,True
14000,380,5,0.726170,6,0.006091,0.007634,True
14000,420,1,1.077704,6,0.017506,0.021942,True
14000,420,2,1.278043,6,0.027145,0.034028,True
14000,420,3,0.872280,6,0.010006,0.012541,True
14000,420,4,0.811375,6,0.008235,0.010321,True
14000,420,5,0.939152,6,0.012186,0.015273,True
14000,460,1,1.363816,6,0.031978,0.040089,True
14000,460,2,1.065097,6,0.016976,0.021278,True
14000,460,3,1.242050,6,0.025243,0.031643,True
14000,460,4,1.058164,6,0.016689,0.020918,True
14000,460,5,1.030961,6,0.015589,0.019539,True
14000,500,1,1.331106,6,0.030085,0.037715,True
14000,500,2,1.416773,6,0.035170,0.044093,True
14000,500,3,1.348744,6,0.031098,0.038985,True
14000,500,4,1.214199,6,0.023822,0.029861,True
14000,500,5,1.157989,6,0.021091,0.026437,True
14000,540,1,1.346655,6,0.030977,0.038834,True
14000,540,2,1.894472,6,0.070856,0.088922,True
14000,540,3,1.749280,6,0.058746,0.073694,True
14000,540,4,1.283854,6,0.027459,0.034422,True
14000,540,5,1.258849,6,0.026122,0.032745,True
14000,580,1,1.482927,6,0.039379,0.049375,True
14000,580,2,1.624238,6,0.049181,0.061678,True
14000,580,3,1.458849,6,0.037819,0.047417,True
14000,580,4,1.527887,6,0.042379,0.053140,True
14000,580,5,1.209239,6,0.023574,0.029550,True
14000,620,1,2.863145,6,0.174183,0.220069,True
14000,620,2,2.800048,6,0.166508,0.210225,True
14000,620,3,1.812607,6,0.063899,0.080171,True
14000,620,4,2.111529,6,0.090839,0.114097,True
14000,620,5,1.747161,6,0.058577,0.073482,True
14000,660,1,1.951049,6,0.075855,0.095214,True
14000,660,2,2.315142,6,0.111444,0.140132,True
14000,660,3,2.626353,6,0.145933,0.183931,True
14000,660,4,2.104634,6,0.090172,0.113255,True
14000,660,5,2.127922,6,0.092435,0.116110,True
14000,700,1,2.912505,6,0.180254,0.227872,True
14000,700,2,2.972170,6,0.187668,0.237419,True
14000,700,3,3.026339,6,0.194466,0.246192,True
14000,700,4,2.513211,6,0.133014,0.167488,True
14000,700,5,1.966399,6,0.077237,0.096954,True
14000,740,1,2.719328,6,0.156841,0.197854,True
14000,740,2,2.809270,6,0.167624,0.211655,True
14000,740,3,3.579612,6,0.266651,0.340674,True
14000,740,4,3.016749,6,0.193258,0.244632,True
14000,740,5,2.689944,6,0.153366,0.193415,True
14000,780,1,4.404328,6,0.377866,0.492829,True
14000,780,2,3.636826,6,0.274315,0.350871,True
14000,780,3,3.950216,6,0.316586,0.407809,True
14000,780,4,3.654377,6,0.276670,0.354012,True
14000,780,5,3.154847,6,0.210824,0.267381,True
14000,820,1,4.287315,6,0.362143,0.470697,True
14000,820,2,4.671158,6,0.413374,0.543731,True
14000,820,3,3.352663,6,0.236542,0.300943,True
14000,820,4,4.439615,6,0.382593,0.499528,True
14000,820,5,2.539252,6,0.135951,0.171222,True
14000,860,1,4.015911,6,0.325477,0.419948,True
14000,860,2,3.954847,6,0.317213,0.408663,True
14000,860,3,4.448122,6,0.383731,0.501145,True
14000,860,4,4.735082,6,0.421788,0.555999,True
14000,860,5,3.271995,6,0.225985,0.287127,True
14000,900,1,5.413745,6,0.508058,0.687223,True
14000,900,2,4.931091,6,0.447319,0.593747,True
14000,900,3,4.912333,6,0.444895,0.590127,True
14000,900,4,4.828292,6,0.433983,0.573927,True
14000,900,5,4.127573,6,0.340583,0.440718,True
14000,940,1,6.422360,6,0.622425,0.882373,True
14000,940,2,7.681266,6,0.737603,1.120744,True
14000,940,3,5.841212,6,0.558789,0.770150,True
14000,940,4,5.687371,6,0.540894,0.740320,True
14000,940,5,4.438551,6,0.382450,0.499326,True
14000,980,1,5.911268,6,0.566797,0.783722,True
14000,980,2,7.305566,6,0.706489,1.050451,True
14000,980,3,6.461088,6,0.626434,0.889814,True
14000,980,4,6.060472,6,0.583550,0.812595,True
14000,980,5,6.736786,6,0.654124,0.942618,True
14000,1020,1,6.135222,6,0.591786,0.827040,True
14000,1020,2,6.879088,6,0.667826,0.969744,True
14000,1020,3,7.928464,6,0.756609,1.166552,True
14000,1020,4,4.959524,6,0.450985,0.599237,True
14000,1020,5,6.399755,6,0.620071,0.878027,True
28000,340,1,1.649006,6,0.051010,0.063975,True
28000,340,2,2.496163,6,0.131103,0.165060,True
28000,340,3,1.589148,6,0.046646,0.058495,True
28000,340,4,1.852598,6,0.067256,0.084394,True
28000,340,5,1.723938,6,0.056742,0.071175,True
28000,380,1,2.380937,6,0.118452,0.149008,True
28000,380,2,2.428206,6,0.123586,0.155516,True
28000,380,3,2.903089,6,0.179092,0.226377,True
28000,380,4,2.129148,6,0.092554,0.116261,True
28000,380,5,2.101144,6,0.089835,0.112830,True
28000,420,1,2.473292,6,0.128555,0.161824,True
28000,420,2,2.604515,6,0.143408,0.180714,True
