area,upper_cut,run,Q_DM,dofs,P,nsigma,ok
10000,780,2,4.865693,3,0.818100,1.334927,True
10000,780,3,4.418826,3,0.780354,1.227470,True
10000,780,4,3.164147,3,0.632997,0.902102,True
10000,780,5,4.076778,3,0.746708,1.142390,True
10000,820,1,4.233199,3,0.762641,1.181614,True
10000,820,2,4.666461,3,0.802086,1.287516,True
10000,820,3,3.310302,3,0.653789,0.941963,True
10000,820,4,6.338788,3,0.903758,1.663353,True
10000,820,5,4.289549,3,0.768152,1.195612,True
10000,860,1,7.492573,3,0.942250,1.897594,True
10000,860,2,6.803195,3,0.921558,1.759796,True
10000,860,3,4.905329,3,0.821138,1.344267,True
10000,860,4,4.393975,3,0.778055,1.221373,True
10000,860,5,5.341929,3,0.851595,1.445189,True
10000,900,1,5.881681,3,0.882489,1.565308,True
10000,900,2,7.409566,3,0.940072,1.881321,True
10000,900,3,6.899137,3,0.924817,1.779346,True
10000,900,4,6.744890,3,0.919511,1.747855,True
10000,900,5,5.075404,3,0.833642,1.384001,True
10000,940,1,7.809679,3,0.949887,1.958996,True
10000,940,2,6.853456,3,0.923282,1.770053,True
10000,940,3,7.535256,3,0.943341,1.905929,True
10000,940,4,8.415001,3,0.961830,2.073024,True
10000,940,5,5.140548,3,0.838210,1.399076,True
10000,980,1,8.211530,3,0.958164,2.035143,True
10000,980,2,9.703321,3,0.978736,2.303266,True
10000,980,3,9.713277,3,0.978833,2.304985,True
10000,980,4,6.880388,3,0.924190,1.775535,True
10000,980,5,6.197702,3,0.897622,1.633433,True
10000,1020,1,8.308532,3,0.959952,2.053258,True
10000,1020,2,7.129948,3,0.932131,1.825874,True
10000,1020,3,8.605092,3,0.964971,2.108019,True
10000,1020,4,9.997592,3,0.981413,2.353720,True
10000,1020,5,6.853525,3,0.923284,1.770067,True
14000,340,1,0.254585,3,0.031669,0.039702,True
14000,340,2,0.211496,3,0.024288,0.030445,True
14000,340,3,0.293560,3,0.038765,0.048604,True
14000,340,4,0.223127,3,0.026228,0.032878,True
14000,340,5,0.256235,3,0.031962,0.040069,True
14000,380,1,0.374277,3,0.054497,0.068354,True
14000,380,2,0.375090,3,0.054661,0.068561,True
14000,380,3,0.414118,3,0.062689,0.078650,True
14000,380,4,0.412514,3,0.062354,0.078229,True
14000,380,5,0.412509,3,0.062353,0.078228,True
14000,420,1,0.703222,3,0.127554,0.160553,True
14000,420,2,0.852180,3,0.163050,0.205797,True
14000,420,3,0.867354,3,0.166702,0.210474,True
14000,420,4,0.928927,3,0.181558,0.229549,True
14000,420,5,0.691439,3,0.124784,0.157037,True
14000,460,1,0.988788,3,0.196035,0.248219,True
14000,460,2,1.100935,3,0.223152,0.283428,True
14000,460,3,1.327420,3,0.277368,0.354943,True
