area,upper_cut,run,Q_DM,dofs,P,nsigma,ok
fullsky,500,3,5.604556,6,0.531089,0.724252,True
fullsky,500,4,5.605698,6,0.531225,0.724474,True
fullsky,500,5,5.085619,6,0.467120,0.623616,True
fullsky,540,1,7.830974,6,0.749250,1.148529,True
fullsky,540,2,6.754563,6,0.655857,0.946011,True
fullsky,540,3,8.737510,6,0.811113,1.313878,True
fullsky,540,4,12.548867,6,0.949214,1.953281,True
fullsky,540,5,5.052500,6,0.462903,0.617208,True
fullsky,580,1,13.542832,6,0.964819,2.106264,True
fullsky,580,2,24.028230,6,0.999484,3.472284,True
fullsky,580,3,16.954486,6,0.990548,2.595259,True
fullsky,580,4,13.002245,6,0.957000,2.023707,True
fullsky,580,5,14.432255,6,0.974837,2.238888,True
fullsky,620,1,11.786957,6,0.933106,1.832387,True
fullsky,620,2,15.925639,6,0.985841,2.453211,True
fullsky,620,3,27.517621,6,0.999884,3.854864,True
fullsky,620,4,14.715479,6,0.977411,2.280317,True
fullsky,620,5,15.175538,6,0.981066,2.346818,True
fullsky,660,1,24.906997,6,0.999645,3.571265,True
fullsky,660,2,17.087590,6,0.991033,2.613322,True
fullsky,660,3,27.062407,6,0.999859,3.806477,True
fullsky,660,4,21.780539,6,0.998673,3.210103,True
fullsky,660,5,25.131618,6,0.999677,3.596268,True
fullsky,700,1,23.196557,6,0.999267,3.376835,True
fullsky,700,2,22.000775,6,0.998790,3.236399,True
fullsky,700,3,26.425051,6,0.999815,3.737994,True
fullsky,700,4,18.410927,6,0.994717,2.789235,True
fullsky,700,5,20.139498,6,0.997385,3.009660,True
fullsky,740,1,39.056849,6,0.999999,4.962023,True
fullsky,740,2,24.929737,6,0.999648,3.573802,True
fullsky,740,3,41.807399,6,1.000000,5.198688,True
fullsky,740,4,29.644566,6,0.999954,4.075477,True
fullsky,740,5,20.924228,6,0.998107,3.106523,True
fullsky,780,1,34.558922,6,0.999995,4.554706,True
fullsky,780,2,42.623302,6,1.000000,5.267260,True
fullsky,780,3,47.730561,6,1.000000,5.681202,True
fullsky,780,4,36.214167,6,0.999997,4.707754,True
fullsky,780,5,34.025288,6,0.999993,4.504524,True
fullsky,820,1,55.755545,6,1.000000,6.285796,True
fullsky,820,2,32.017034,6,0.999984,4.311769,True
fullsky,820,3,48.629562,6,1.000000,5.751540,True
fullsky,820,4,37.788364,6,0.999999,4.849841,True
fullsky,820,5,24.664847,6,0.999606,3.544177,True
fullsky,860,1,49.532835,6,1.000000,5.821507,True
fullsky,860,2,32.989519,6,0.999989,4.405898,True
fullsky,860,3,52.241850,6,1.000000,6.027298,True
fullsky,860,4,53.828298,6,1.000000,6.145140,True
fullsky,860,5,28.920174,6,0.999937,4.001321,True
fullsky,900,1,37.649828,6,0.999999,4.837467,True
fullsky,900,2,42.732280,6,1.000000,5.276364,True
fullsky,900,3,52.050059,6,1.000000,6.012922,True
fullsky,900,4,37.576410,6,0.999999,4.830899,True
fullsky,900,5,35.805839,6,0.999997,4.670356,True
fullsky,940,1,42.632352,6,1.000000,5.268016,True
fullsky,940,2,36.821270,6,0.999998,4.762939,True
fullsky,940,3,51.634073,6,1.000000,5.981640,True
fullsky,940,4,53.038436,6,1.000000,6.086707,True
fullsky,940,5,37.429331,6,0.999999,4.817721,True
fullsky,980,1,45.311005,6,1.000000,5.488253,True
fullsky,980,2,36.704230,6,0.999998,4.752339,True
fullsky,980,3,61.003005,6,1.000000,6.655952,True
fullsky,980,4,74.468611,6,1.000000,7.533482,True
fullsky,980,5,49.706763,6,1.000000,5.834900,True
fullsky,1020,1,33.911354,6,0.999993,4.493755,True
fullsky,1020,2,49.195790,6,1.000000,5.795481,True
fullsky,1020,3,53.748682,6,1.000000,6.139271,True
fullsky,1020,4,59.399332,6,1.000000,6.544720,True
fullsky,1020,5,83.568264,6,1.000000,8.076571,True
