area,upper_cut,run,Q_DM,dofs,P,nsigma,ok
5000,1020,2,2.584600,3,0.539804,0.738525,True
5000,1020,3,3.011273,3,0.610110,0.859816,True
10000,340,1,0.520699,3,0.085679,0.107590,True
10000,340,2,0.536923,3,0.089292,0.112146,True
10000,340,3,0.583420,3,0.099783,0.125387,True
10000,380,1,0.846959,3,0.161795,0.204190,True
10000,380,2,0.858587,3,0.164592,0.207770,True
10000,380,3,0.704321,3,0.127813,0.160881,True
10000,420,1,0.846959,3,0.161795,0.204190,True
10000,420,2,0.858587,3,0.164592,0.207770,True
10000,420,3,0.704321,3,0.127813,0.160881,True
10000,460,1,0.846959,3,0.161795,0.204190,True
10000,460,2,0.858587,3,0.164592,0.207770,True
10000,460,3,0.704321,3,0.127813,0.160881,True
10000,500,1,0.846959,3,0.161795,0.204190,True
10000,500,2,0.858587,3,0.164592,0.207770,True
10000,500,3,0.704321,3,0.127813,0.160881,True
10000,540,1,1.488335,3,0.315035,0.405697,True
10000,540,2,1.725730,3,0.368771,0.479998,True
10000,540,3,2.056421,3,0.439221,0.581685,True
10000,580,1,1.488335,3,0.315035,0.405697,True
10000,580,2,1.725730,3,0.368771,0.479998,True
10000,580,3,2.056421,3,0.439221,0.581685,True
10000,620,1,1.488335,3,0.315035,0.405697,True
10000,620,2,1.725730,3,0.368771,0.479998,True
10000,620,3,2.056421,3,0.439221,0.581685,True
10000,660,1,1.488335,3,0.315035,0.405697,True
10000,660,2,1.725730,3,0.368771,0.479998,True
10000,660,3,2.056421,3,0.439221,0.581685,True
10000,700,1,2.170266,3,0.462171,0.616100,True
10000,700,2,3.219860,3,0.641047,0.917361,True
10000,700,3,2.514613,3,0.527344,0.718164,True
10000,740,1,2.170266,3,0.462171,0.616100,True
10000,740,2,3.219860,3,0.641047,0.917361,True
10000,740,3,2.514613,3,0.527344,0.718164,True
10000,780,1,2.170266,3,0.462171,0.616100,True
10000,780,2,3.219860,3,0.641047,0.917361,True
10000,780,3,2.514613,3,0.527344,0.718164,True
10000,820,1,2.170266,3,0.462171,0.616100,True
10000,820,2,3.219860,3,0.641047,0.917361,True
10000,820,3,2.514613,3,0.527344,0.718164,True
10000,860,1,4.515979,3,0.789131,1.251178,True
10000,860,2,4.423323,3,0.780767,1.228571,True
10000,860,3,3.828970,3,0.719466,1.079120,True
10000,900,1,4.515979,3,0.789131,1.251178,True
10000,900,2,4.423323,3,0.780767,1.228571,True
10000,900,3,3.828970,3,0.719466,1.079120,True
10000,940,1,4.515979,3,0.789131,1.251178,True
10000,940,2,4.423323,3,0.780767,1.228571,True
10000,940,3,3.828970,3,0.719466,1.079120,True
10000,980,1,4.515979,3,0.789131,1.251178,True
10000,980,2,4.423323,3,0.780767,1.228571,True
10000,980,3,3.828970,3,0.719466,1.079120,True
10000,1020,1,4.292999,3,0.768486,1.196467,True
10000,1020,2,4.360496,3,0.774924,1.213140,True
10000,1020,3,5.724291,3,0.874178,1.530786,True
14000,340,1,1.126123,3,0.229228,0.291365,True
14000,340,2,0.847744,3,0.161983,0.204431,True
14000,340,3,0.812340,3,0.153487,0.193569,True
14000,380,1,1.173609,3,0.240659,0.306347,True
14000,380,2,1.311261,3,0.273539,0.349837,True
14000,380,3,1.389269,3,0.291948,0.374474,True
14000,420,1,1.173609,3,0.240659,0.306347,True
14000,420,2,1.311261,3,0.273539,0.349837,True
14000,420,3,1.389269,3,0.291948,0.374474,True
14000,460,1,1.173609,3,0.240659,0.306347,True
14000,460,2,1.311261,3,0.273539,0.349837,True
14000,460,3,1.389269,3,0.291948,0.374474,True
