stat,scale,bin,snr,frac_diff,band,n_realizations,n_seeds
peaks,2,3,-1.4,-0.016209957545349284,0.28954045034781395,200,1
peaks,2,3,-0.9999999999999999,-0.007584485407066053,0.13960993537611946,200,1
peaks,2,3,-0.5999999999999999,-0.006083627622637029,0.07554298131742625,200,1
peaks,2,3,-0.19999999999999996,-0.002035571324599709,0.04830845856837404,200,1
peaks,2,3,0.20000000000000018,-1.0488997042102834e-05,0.03381531454642821,200,1
peaks,2,3,0.6000000000000003,0.0022405194729221817,0.024363425480102906,200,1
peaks,2,3,1.0000000000000002,0.0023632862991129476,0.018431587104469564,200,1
peaks,2,3,1.4000000000000001,0.0035511468944145422,0.018038011466129756,200,1
peaks,2,3,1.8,0.0028936441864176633,0.017883324394550076,200,1
peaks,2,3,2.2,0.0023987328631625408,0.01695153639071007,200,1
peaks,2,3,2.6000000000000005,0.0020136124235706526,0.016459535081834734,200,1
peaks,2,3,3.0000000000000004,-0.0005694800490414623,0.01747086601770528,200,1
peaks,2,3,3.4000000000000004,-0.002032441947242707,0.020339653103372397,200,1
peaks,2,3,3.8000000000000003,-0.0050139641243837985,0.022650621688486482,200,1
peaks,2,3,4.2,-0.011301430337277062,0.029615478834992538,200,1
peaks,2,3,4.6000000000000005,-0.013632351058309804,0.03822164248838329,200,1
peaks,2,3,5.0,-0.017609669688444303,0.04416867535017678,200,1
peaks,2,3,5.4,-0.027813422302065953,0.0531753198032638,200,1
peaks,2,3,5.800000000000001,-0.0359528243327126,0.07029047252355089,200,1
peaks,2,3,6.2,-0.03495592180912227,0.0890576358178453,200,1
peaks,2,3,6.6000000000000005,-0.05894452280206864,0.10307132928623237,200,1
peaks,2,3,7.000000000000001,-0.05131860299358518,0.1287934858390962,200,1
peaks,2,3,7.400000000000001,-0.07024198822759974,0.1651421559350216,200,1
peaks,2,3,7.800000000000001,-0.07211069966868057,0.1915795972552817,200,1
peaks,2,3,8.2,-0.08005502063273728,0.21788170563961498,200,1
peaks,2,3,8.600000000000001,-0.11720599842146805,0.24721512781833344,200,1
peaks,2,3,9.0,-0.05459459459459459,0.3361792801472038,200,1
peaks,2,3,9.400000000000002,-0.11095100864553313,0.3679602960375035,200,1
peaks,2,3,9.8,-0.11222444889779559,0.42535512719253665,200,1
peaks,2,4,-1.8,-0.01087866108786611,0.4384138673331904,200,1
peaks,2,4,-1.4,-0.02138447971781305,0.22416190625332408,200,1
peaks,2,4,-0.9999999999999999,-0.0038077448092535384,0.11441167855747607,200,1
peaks,2,4,-0.5999999999999999,-0.003851091142490372,0.07358640363520028,200,1
peaks,2,4,-0.19999999999999996,-0.0018154531371030209,0.051438442608203544,200,1
peaks,2,4,0.20000000000000018,0.0006188621687680892,0.03773691526970003,200,1
peaks,2,4,0.6000000000000003,0.0007961724472489464,0.02910171877191052,200,1
peaks,2,4,1.0000000000000002,0.0019211142462628324,0.024103851549453693,200,1
peaks,2,4,1.4000000000000001,0.0027022401399612065,0.018814163604388704,200,1
peaks,2,4,1.8,0.0025652845508730214,0.019066482341858176,200,1
peaks,2,4,2.2,0.002952323534668973,0.017828283363118272,200,1
peaks,2,4,2.6000000000000005,0.0018232940950099156,0.018021866612277542,200,1
peaks,2,4,3.0000000000000004,0.0008351436652047383,0.0183913880575864,200,1
peaks,2,4,3.4000000000000004,-0.0009896250936609465,0.020616390305618727,200,1
peaks,2,4,3.8000000000000003,-0.0022358817522874406,0.021269214176637744,200,1
peaks,2,4,4.2,-0.004633862385140068,0.026281233778318425,200,1
peaks,2,4,4.6000000000000005,-0.0069685156341439255,0.030042391567243015,200,1
peaks,2,4,5.0,-0.010595658056114,0.03412399822859672,200,1
peaks,2,4,5.4,-0.015462742631036717,0.040574672317935365,200,1
peaks,2,4,5.800000000000001,-0.020998218901075356,0.052512583062361735,200,1
peaks,2,4,6.2,-0.024226404594868533,0.05791215061923442,200,1
peaks,2,4,6.6000000000000005,-0.02993976262897358,0.07199963475544345,200,1
peaks,2,4,7.000000000000001,-0.04024973432518597,0.09135436008932532,200,1
peaks,2,4,7.400000000000001,-0.04811674225990929,0.10416676056432933,200,1
peaks,2,4,7.800000000000001,-0.044944915667349136,0.13545701439947175,200,1
peaks,2,4,8.2,-0.06377440347071583,0.16389998999697658,200,1
peaks,2,4,8.600000000000001,-0.06940928270042195,0.20210034508775856,200,1
peaks,2,4,9.0,-0.0699588477366255,0.26051929316578076,200,1
peaks,2,4,9.400000000000002,-0.08985024958402663,0.2853759277806103,200,1
peaks,2,4,9.8,-0.07600950118764846,0.34219117919837416,200,1
peaks,3,1,-1.8,0.14285714285714285,3.875617133214432,200,1
peaks,3,1,-1.4,-0.03825136612021858,1.0226612078941713,200,1
peaks,3,1,-0.9999999999999999,-0.006642066420664206,0.3909934961083016,200,1
peaks,3,1,-0.5999999999999999,-0.002300966405890474,0.16059097171791745,200,1
peaks,3,1,-0.19999999999999996,-0.0013128917499576486,0.09268889044240343,200,1
peaks,3,1,0.20000000000000018,0.00010947592311662316,0.053323066153366246,200,1
peaks,3,1,0.6000000000000003,-6.077780394599892e-05,0.03990549921502729,200,1
peaks,3,1,1.0000000000000002,0.0015098306218495428,0.030949460653438152,200,1
peaks,3,1,1.4000000000000001,0.0018655800481123279,0.028391358140894066,200,1
peaks,3,1,1.8,0.0012533170634891466,0.02819095788011789,200,1
peaks,3,1,2.2,0.0010820205669106182,0.029499839460572,200,1
peaks,3,1,2.6000000000000005,0.00025276025689633384,0.03397877373153957,200,1
peaks,3,1,3.0000000000000004,-0.0019737247887497687,0.041664281891355154,200,1
peaks,3,1,3.4000000000000004,-0.0036014048455265193,0.05624052022369123,200,1
peaks,3,1,3.8000000000000003,-0.01196429531644889,0.0727495117293357,200,1
peaks,3,1,4.2,-0.012063269596556212,0.10117848933381844,200,1
peaks,3,1,4.6000000000000005,-0.014162968558209801,0.13707851380823646,200,1
peaks,3,1,5.0,-0.030761472516389308,0.19420986570088847,200,1
peaks,3,1,5.4,-0.03881541115583669,0.23318530634658954,200,1
peaks,3,1,5.800000000000001,-0.01525989508822127,0.36814218930016673,200,1
peaks,3,1,6.2,-0.06564551422319474,0.3443167462555752,200,1
peaks,3,1,6.6000000000000005,-0.03864734299516909,0.47637847480661066,200,1
peaks,3,1,7.000000000000001,-0.08176100628930817,0.5395258742457653,200,1
peaks,3,1,7.400000000000001,-0.038374717832957116,0.6731405740627975,200,1
peaks,3,1,7.800000000000001,-0.09734513274336283,0.8362402636048486,200,1
peaks,3,1,8.2,-0.004694835680751174,0.9230577072258795,200,1
peaks,3,1,8.600000000000001,-0.17575757575757575,1.0268033253113886,200,1
peaks,3,1,9.0,-0.1322314049586777,1.1080237750241257,200,1
peaks,3,1,9.400000000000002,0.0975609756097561,1.6132629945515802,200,1
peaks,3,1,9.8,-0.16483516483516483,1.346949753498422,200,1
peaks,3,2,-1.8,0.01282051282051282,1.1860879957776354,200,1
peaks,3,2,-1.4,-0.006553079947575361,0.5239776506445746,200,1
peaks,3,2,-0.9999999999999999,-0.01274740020127474,0.25506957852724926,200,1
peaks,3,2,-0.5999999999999999,0.0025005435964340073,0.15041654177964306,200,1
peaks,3,2,-0.19999999999999996,-0.0022736842105263158,0.09017984124688297,200,1
peaks,3,2,0.20000000000000018,0.00015777225574882658,0.062068032024858034,200,1
peaks,3,2,0.6000000000000003,0.0003100260200409678,0.04772295546439975,200,1
peaks,3,2,1.0000000000000002,0.0014336337837639135,0.03690192291853114,200,1
peaks,3,2,1.4000000000000001,0.001628581027600462,0.03472575926413556,200,1
peaks,3,2,1.8,0.000885582713425434,0.030406145839629785,200,1
peaks,3,2,2.2,0.001653018279542631,0.03031813248002895,200,1
peaks,3,2,2.6000000000000005,0.000689365279529214,0.03395168454085236,200,1
peaks,3,2,3.0000000000000004,-0.00014345732144686955,0.034603829735281845,200,1
peaks,3,2,3.4000000000000004,-0.001130013880485461,0.038405792382810174,200,1
peaks,3,2,3.8000000000000003,-0.0024017144546260717,0.05017662424568465,200,1
peaks,3,2,4.2,-0.004140638943423166,0.05332454796613668,200,1
peaks,3,2,4.6000000000000005,-0.005862263694301773,0.07030903254792134,200,1
peaks,3,2,5.0,-0.011558307533539732,0.09117832488391675,200,1
peaks,3,2,5.4,-0.017106803694549238,0.10347409909984576,200,1
peaks,3,2,5.800000000000001,-0.009261143903928354,0.13129519486505867,200,1
peaks,3,2,6.2,-0.02357320099255583,0.1528674947761025,200,1
peaks,3,2,6.6000000000000005,-0.0255729794933655,0.22141317087271797,200,1
peaks,3,2,7.000000000000001,-0.04271262645185462,0.27414508869784193,200,1
