stat,basis,bin,x,frac_diff,band,n_realizations,n_seeds
peaks,bnt,1,-0.9999999999999999,0.0,6.244997998398391,200,1
peaks,bnt,1,-0.5999999999999999,0.008264462809917356,0.49570470135974637,200,1
peaks,bnt,1,-0.19999999999999996,-0.0043724844493230886,0.05885323132202511,200,1
peaks,bnt,1,0.20000000000000018,-0.0004489121567051897,0.015602938199072963,200,1
peaks,bnt,1,0.6000000000000003,0.0019644344051954793,0.005638721779510542,200,1
peaks,bnt,1,1.0000000000000002,0.003247307994480646,0.0032872971781619546,200,1
peaks,bnt,1,1.4000000000000001,0.003097533902645506,0.0027259260246659937,200,1
peaks,bnt,1,1.8,0.0012581455572056102,0.003343308664092096,200,1
peaks,bnt,1,2.2,-0.0025774592653649655,0.004608042712410059,200,1
peaks,bnt,1,2.6000000000000005,-0.009103839792893685,0.0072231448980379625,200,1
peaks,bnt,1,3.0000000000000004,-0.020799765754922702,0.013239158216135668,200,1
peaks,bnt,1,3.4000000000000004,-0.04105716985276798,0.024526895596904744,200,1
peaks,bnt,1,3.8000000000000003,-0.0840932406246438,0.04155639433555604,200,1
peaks,bnt,1,4.2,-0.1603889493453154,0.07001479513486446,200,1
peaks,bnt,1,4.6000000000000005,-0.2649780245200093,0.1301667988688551,200,1
peaks,bnt,1,5.0,-0.35623486682808714,0.1958845161261906,200,1
peaks,bnt,1,5.4,-0.4724458204334366,0.2813735662478488,200,1
peaks,bnt,1,5.800000000000001,-0.5334928229665072,0.32692943465828805,200,1
peaks,bnt,1,6.2,-0.489841986455982,0.45887822549174234,200,1
peaks,bnt,1,6.6000000000000005,-0.52,0.5878775382679622,200,1
peaks,bnt,1,7.000000000000001,-0.5686274509803921,0.8069712070091847,200,1
peaks,bnt,1,7.400000000000001,-0.32432432432432434,1.2604566287957857,200,1
peaks,bnt,1,7.800000000000001,-0.4,1.4437605218471825,200,1
peaks,bnt,1,8.2,-0.33333333333333337,2.000000000000001,200,1
peaks,bnt,1,8.600000000000001,-0.6363636363636364,1.4393141923682324,200,1
peaks,bnt,1,9.0,-0.6956521739130435,1.5980848651729638,200,1
peaks,bnt,1,9.400000000000002,-0.5555555555555556,3.1111111111111085,200,1
peaks,bnt,1,9.8,-0.6666666666666666,2.701165729142935,200,1
peaks,std,1,-0.9999999999999999,0.0,6.244997998398391,200,1
peaks,std,1,-0.5999999999999999,0.008264462809917356,0.49570470135974637,200,1
peaks,std,1,-0.19999999999999996,-0.0043724844493230886,0.05885323132202511,200,1
peaks,std,1,0.20000000000000018,-0.0004489121567051897,0.015602938199072963,200,1
peaks,std,1,0.6000000000000003,0.0019644344051954793,0.005638721779510542,200,1
peaks,std,1,1.0000000000000002,0.003247307994480646,0.0032872971781619546,200,1
peaks,std,1,1.4000000000000001,0.003097533902645506,0.0027259260246659937,200,1
peaks,std,1,1.8,0.0012581455572056102,0.003343308664092096,200,1
peaks,std,1,2.2,-0.0025774592653649655,0.004608042712410059,200,1
peaks,std,1,2.6000000000000005,-0.009103839792893685,0.0072231448980379625,200,1
peaks,std,1,3.0000000000000004,-0.020799765754922702,0.013239158216135668,200,1
peaks,std,1,3.4000000000000004,-0.04105716985276798,0.024526895596904744,200,1
peaks,std,1,3.8000000000000003,-0.0840932406246438,0.04155639433555604,200,1
peaks,std,1,4.2,-0.1603889493453154,0.07001479513486446,200,1
peaks,std,1,4.6000000000000005,-0.2649780245200093,0.1301667988688551,200,1
peaks,std,1,5.0,-0.35623486682808714,0.1958845161261906,200,1
peaks,std,1,5.4,-0.4724458204334366,0.2813735662478488,200,1
peaks,std,1,5.800000000000001,-0.5334928229665072,0.32692943465828805,200,1
peaks,std,1,6.2,-0.489841986455982,0.45887822549174234,200,1
peaks,std,1,6.6000000000000005,-0.52,0.5878775382679622,200,1
peaks,std,1,7.000000000000001,-0.5686274509803921,0.8069712070091847,200,1
peaks,std,1,7.400000000000001,-0.32432432432432434,1.2604566287957857,200,1
peaks,std,1,7.800000000000001,-0.4,1.4437605218471825,200,1
peaks,std,1,8.2,-0.33333333333333337,2.000000000000001,200,1
peaks,std,1,8.600000000000001,-0.6363636363636364,1.4393141923682324,200,1
peaks,std,1,9.0,-0.6956521739130435,1.5980848651729638,200,1
peaks,std,1,9.400000000000002,-0.5555555555555556,3.1111111111111085,200,1
peaks,std,1,9.8,-0.6666666666666666,2.701165729142935,200,1
peaks,bnt,2,-1.4,0.0,9.949874371066194,200,1
peaks,bnt,2,-0.9999999999999999,0.04761904761904762,1.4214106244380296,200,1
peaks,bnt,2,-0.5999999999999999,0.0013637913399249916,0.26929073593107056,200,1
peaks,bnt,2,-0.19999999999999996,0.0006349986685511788,0.060938269478068276,200,1
peaks,bnt,2,0.20000000000000018,0.0004050413518961587,0.021884077273230527,200,1
peaks,bnt,2,0.6000000000000003,0.0006965980267135309,0.010296289484484862,200,1
peaks,bnt,2,1.0000000000000002,0.0008325595563909941,0.0055143517237676515,200,1
peaks,bnt,2,1.4000000000000001,0.000845746076104239,0.00419133084068767,200,1
peaks,bnt,2,1.8,0.0006273578725107418,0.003474428382539086,200,1
peaks,bnt,2,2.2,0.00020244298048109163,0.003596834428169901,200,1
peaks,bnt,2,2.6000000000000005,-0.00022023570157220218,0.004194107500363736,200,1
peaks,bnt,2,3.0000000000000004,-0.0009355383691019132,0.005369605777964685,200,1
peaks,bnt,2,3.4000000000000004,-0.0017012307596669242,0.007057927089302788,200,1
peaks,bnt,2,3.8000000000000003,-0.0025175275302782275,0.010157788867931098,200,1
peaks,bnt,2,4.2,-0.0035786913820894405,0.015934036110037512,200,1
peaks,bnt,2,4.6000000000000005,-0.005305054678552983,0.022157812491554137,200,1
peaks,bnt,2,5.0,-0.0059816669595267385,0.0376466972918794,200,1
peaks,bnt,2,5.4,-0.008384882549990752,0.06285437034880968,200,1
peaks,bnt,2,5.800000000000001,-0.011429630544915359,0.10882364994056473,200,1
peaks,bnt,2,6.2,-0.01434923201293452,0.2197499715311529,200,1
peaks,bnt,2,6.6000000000000005,-0.022222222222222223,0.3803223129509955,200,1
peaks,bnt,2,7.000000000000001,-0.027397260273972605,0.7174473630232054,200,1
peaks,bnt,2,7.400000000000001,-0.0196078431372549,1.4274725273099056,200,1
peaks,bnt,2,7.800000000000001,0.058823529411764705,3.3668442402951086,200,1
peaks,bnt,2,8.2,-0.5,4.974937185533097,200,1
peaks,bnt,2,8.600000000000001,0.0,14.106735979665908,200,1
peaks,std,2,-0.9999999999999999,0.16666666666666669,6.125991983163027,200,1
peaks,std,2,-0.5999999999999999,-0.01464605370219691,0.3996758242028608,200,1
peaks,std,2,-0.19999999999999996,-0.0067425925346516055,0.057299836739011574,200,1
peaks,std,2,0.20000000000000018,-0.001377736765054252,0.013683645687304341,200,1
peaks,std,2,0.6000000000000003,0.00412078108445765,0.0055099554760916665,200,1
peaks,std,2,1.0000000000000002,0.006708992082101495,0.0037012988354237415,200,1
peaks,std,2,1.4000000000000001,0.006477331082989434,0.0028908250440768547,200,1
peaks,std,2,1.8,0.003363303797911714,0.0032675073929524074,200,1
peaks,std,2,2.2,-0.003688193580974712,0.004350077192693809,200,1
peaks,std,2,2.6000000000000005,-0.01675036711580118,0.006777702427472051,200,1
peaks,std,2,3.0000000000000004,-0.03783947515792889,0.011064194188699967,200,1
peaks,std,2,3.4000000000000004,-0.07623177429909635,0.01718997317968292,200,1
peaks,std,2,3.8000000000000003,-0.13299566684743408,0.030126120631351436,200,1
peaks,std,2,4.2,-0.20263270243347087,0.04967931321007854,200,1
peaks,std,2,4.6000000000000005,-0.27837266177539827,0.06833558051940607,200,1
peaks,std,2,5.0,-0.3153439869989166,0.09524059211020058,200,1
peaks,std,2,5.4,-0.35435025443713547,0.13852087901846297,200,1
peaks,std,2,5.800000000000001,-0.4031203879401223,0.16751117575139096,200,1
peaks,std,2,6.2,-0.38635547576301615,0.20624264232545222,200,1
peaks,std,2,6.6000000000000005,-0.39570017431725735,0.27179582948347486,200,1
peaks,std,2,7.000000000000001,-0.3940520446096655,0.36292505788712937,200,1
peaks,std,2,7.400000000000001,-0.4246196403872752,0.4341869799885683,200,1
peaks,std,2,7.800000000000001,-0.4345991561181434,0.5140757606925916,200,1
peaks,std,2,8.2,-0.3959044368600682,0.6373303210637415,200,1
peaks,std,2,8.600000000000001,-0.41791044776119407,0.8039252973785888,200,1
peaks,std,2,9.0,-0.42647058823529405,0.9040231111355109,200,1
peaks,std,2,9.400000000000002,-0.45544554455445546,1.1704544967858315,200,1
peaks,std,2,9.8,-0.513888888888889,1.159950908922922,200,1
peaks,bnt,3,-1.4,0.0,3.1622776601683777,200,1
peaks,bnt,3,-0.9999999999999999,-0.002304147465437788,0.5986838474258309,200,1
peaks,bnt,3,-0.5999999999999999,-0.0026973565905412697,0.18456998501212857,200,1
peaks,bnt,3,-0.19999999999999996,-0.00013157317661506075,0.06404123044268513,200,1
peaks,bnt,3,0.20000000000000018,0.0006527492145382192,0.02868351355799944,200,1
peaks,bnt,3,0.6000000000000003,0.00017966000892104874,0.014373894766843741,200,1
peaks,bnt,3,1.0000000000000002,0.0005301979179463141,0.008268016674684669,200,1
peaks,bnt,3,1.4000000000000001,0.00029362877495218564,0.005802310533609405,200,1
peaks,bnt,3,1.8,0.00027593776556644414,0.005092753386533162,200,1
peaks,bnt,3,2.2,0.00022272557426360236,0.004163123449438317,200,1
peaks,bnt,3,2.6000000000000005,7.795722342114187e-05,0.004294618827394348,200,1
peaks,bnt,3,3.0000000000000004,-8.222086169902245e-05,0.004553786598620306,200,1
peaks,bnt,3,3.4000000000000004,-0.00010410196709989398,0.004958373124096499,200,1
peaks,bnt,3,3.8000000000000003,-0.00036276324766263383,0.006026183576362996,200,1
peaks,bnt,3,4.2,-0.0003550390669472122,0.00676955011904722,200,1
peaks,bnt,3,4.6000000000000005,-0.0007634345003791677,0.009543777366991843,200,1
peaks,bnt,3,5.0,-0.0008493293072458968,0.012494210533047025,200,1
peaks,bnt,3,5.4,-0.0010859794576490826,0.017208481527718943,200,1
peaks,bnt,3,5.800000000000001,-0.0016769211488998563,0.022554521317468615,200,1
peaks,bnt,3,6.2,-0.0016239657982960662,0.035201192702162785,200,1
peaks,bnt,3,6.6000000000000005,-0.0013778526901570486,0.05215053517727417,200,1
peaks,bnt,3,7.000000000000001,-0.002293367580955876,0.08513946959030404,200,1
peaks,bnt,3,7.400000000000001,-0.0024557602022390757,0.12303586396780171,200,1
peaks,bnt,3,7.800000000000001,-0.005083514887436457,0.19083054965099375,200,1
peaks,bnt,3,8.2,-0.004403131115459882,0.3005423455932781,200,1
peaks,bnt,3,8.600000000000001,-0.00945945945945946,0.5366600577004449,200,1
peaks,bnt,3,9.0,0.021978021978021976,0.8602913277911135,200,1
peaks,bnt,3,9.400000000000002,-0.04301075268817204,1.354966711823266,200,1
peaks,bnt,3,9.8,0.0,3.5118845842842505,200,1
peaks,std,3,-0.9999999999999999,0.09999999999999999,3.1288975694324055,200,1
peaks,std,3,-0.5999999999999999,-0.03223174214606283,0.2636606105372401,200,1
peaks,std,3,-0.19999999999999996,-0.009900523868385426,0.050036644982560094,200,1
peaks,std,3,0.20000000000000018,-0.00016145671505048807,0.013410260297962533,200,1
peaks,std,3,0.6000000000000003,0.007047692065255414,0.005958993284401573,200,1
peaks,std,3,1.0000000000000002,0.010654555839814145,0.004008577047694415,200,1
peaks,std,3,1.4000000000000001,0.010637200357745432,0.0030839397277018835,200,1
peaks,std,3,1.8,0.006311627918767363,0.003373721052417847,200,1
peaks,std,3,2.2,-0.003126206905447552,0.004267331176589703,200,1
peaks,std,3,2.6000000000000005,-0.019302896915384598,0.00648093955277459,200,1
peaks,std,3,3.0000000000000004,-0.04409692760847713,0.00917449582685276,200,1
peaks,std,3,3.4000000000000004,-0.07859817465975581,0.014404714284479552,200,1
peaks,std,3,3.8000000000000003,-0.12384285307974824,0.02205865210486451,200,1
peaks,std,3,4.2,-0.17824495784094024,0.028989665357611872,200,1
peaks,std,3,4.6000000000000005,-0.21472964911329245,0.040931123405313984,200,1
peaks,std,3,5.0,-0.2562083585705633,0.05712959723279604,200,1
